,neg_img_name,bin_start,bin_ends
255,neg_img_51_0.png,1610602280531258.2,1610602280539348.5
256,neg_img_51_1.png,1610602280539348.5,1610602280547439.0
257,neg_img_51_2.png,1610602280547439.0,1610602280555529.2
258,neg_img_51_3.png,1610602280555529.2,1610602280563619.8
259,neg_img_51_4.png,1610602280563619.8,1610602280571710.0
260,neg_img_52_0.png,1610602280571710.0,1610602280579800.2
261,neg_img_52_1.png,1610602280579800.2,1610602280587890.8
262,neg_img_52_2.png,1610602280587890.8,1610602280595981.0
263,neg_img_52_3.png,1610602280595981.0,1610602280604071.5
264,neg_img_52_4.png,1610602280604071.5,1610602280612161.8
265,neg_img_53_0.png,1610602280612161.8,1610602280620252.0
266,neg_img_53_1.png,1610602280620252.0,1610602280628342.5
267,neg_img_53_2.png,1610602280628342.5,1610602280636432.8
268,neg_img_53_3.png,1610602280636432.8,1610602280644523.2
269,neg_img_53_4.png,1610602280644523.2,1610602280652613.5
270,neg_img_54_0.png,1610602280652613.5,1610602280660703.8
271,neg_img_54_1.png,1610602280660703.8,1610602280668794.2
272,neg_img_54_2.png,1610602280668794.2,1610602280676884.5
273,neg_img_54_3.png,1610602280676884.5,1610602280684975.0
274,neg_img_54_4.png,1610602280684975.0,1610602280693065.2
275,neg_img_55_0.png,1610602280693065.2,1610602280701155.5
276,neg_img_55_1.png,1610602280701155.5,1610602280709246.0
277,neg_img_55_2.png,1610602280709246.0,1610602280717336.2
278,neg_img_55_3.png,1610602280717336.2,1610602280725426.8
279,neg_img_55_4.png,1610602280725426.8,1610602280733517.0
280,neg_img_56_0.png,1610602280733517.0,1610602280741607.2
281,neg_img_56_1.png,1610602280741607.2,1610602280749697.8
282,neg_img_56_2.png,1610602280749697.8,1610602280757788.0
283,neg_img_56_3.png,1610602280757788.0,1610602280765878.5
284,neg_img_56_4.png,1610602280765878.5,1610602280773968.8
285,neg_img_57_0.png,1610602280773968.8,1610602280782059.0
286,neg_img_57_1.png,1610602280782059.0,1610602280790149.5
287,neg_img_57_2.png,1610602280790149.5,1610602280798239.8
288,neg_img_57_3.png,1610602280798239.8,1610602280806330.2
289,neg_img_57_4.png,1610602280806330.2,1610602280814420.5
290,neg_img_58_0.png,1610602280814420.5,1610602280822510.8
291,neg_img_58_1.png,1610602280822510.8,1610602280830601.2
292,neg_img_58_2.png,1610602280830601.2,1610602280838691.5
293,neg_img_58_3.png,1610602280838691.5,1610602280846782.0
294,neg_img_58_4.png,1610602280846782.0,1610602280854872.2
295,neg_img_59_0.png,1610602280854872.2,1610602280862962.5
296,neg_img_59_1.png,1610602280862962.5,1610602280871053.0
297,neg_img_59_2.png,1610602280871053.0,1610602280879143.2
298,neg_img_59_3.png,1610602280879143.2,1610602280887233.8
299,neg_img_59_4.png,1610602280887233.8,1610602280895324.0
300,neg_img_60_0.png,1610602280895324.0,1610602280903414.2
301,neg_img_60_1.png,1610602280903414.2,1610602280911504.8
302,neg_img_60_2.png,1610602280911504.8,1610602280919595.0
303,neg_img_60_3.png,1610602280919595.0,1610602280927685.5
304,neg_img_60_4.png,1610602280927685.5,1610602280935775.8
305,neg_img_61_0.png,1610602280935775.8,1610602280943866.0
306,neg_img_61_1.png,1610602280943866.0,1610602280951956.5
307,neg_img_61_2.png,1610602280951956.5,1610602280960046.8
308,neg_img_61_3.png,1610602280960046.8,1610602280968137.2
309,neg_img_61_4.png,1610602280968137.2,1610602280976227.5
310,neg_img_62_0.png,1610602280976227.5,1610602280984317.8
311,neg_img_62_1.png,1610602280984317.8,1610602280992408.2
312,neg_img_62_2.png,1610602280992408.2,1610602281000498.5
313,neg_img_62_3.png,1610602281000498.5,1610602281008589.0
314,neg_img_62_4.png,1610602281008589.0,1610602281016679.2
315,neg_img_63_0.png,1610602281016679.2,1610602281024769.5
316,neg_img_63_1.png,1610602281024769.5,1610602281032860.0
317,neg_img_63_2.png,1610602281032860.0,1610602281040950.2
318,neg_img_63_3.png,1610602281040950.2,1610602281049040.8
319,neg_img_63_4.png,1610602281049040.8,1610602281057131.0
320,neg_img_64_0.png,1610602281057131.0,1610602281065221.2
321,neg_img_64_1.png,1610602281065221.2,1610602281073311.8
322,neg_img_64_2.png,1610602281073311.8,1610602281081402.0
323,neg_img_64_3.png,1610602281081402.0,1610602281089492.5
324,neg_img_64_4.png,1610602281089492.5,1610602281097582.8
325,neg_img_65_0.png,1610602281097582.8,1610602281105673.0
326,neg_img_65_1.png,1610602281105673.0,1610602281113763.5
327,neg_img_65_2.png,1610602281113763.5,1610602281121853.8
328,neg_img_65_3.png,1610602281121853.8,1610602281129944.2
329,neg_img_65_4.png,1610602281129944.2,1610602281138034.5
330,neg_img_66_0.png,1610602281138034.5,1610602281146124.8
331,neg_img_66_1.png,1610602281146124.8,1610602281154215.2
332,neg_img_66_2.png,1610602281154215.2,1610602281162305.5
333,neg_img_66_3.png,1610602281162305.5,1610602281170396.0
334,neg_img_66_4.png,1610602281170396.0,1610602281178486.2
335,neg_img_67_0.png,1610602281178486.2,1610602281186576.5
336,neg_img_67_1.png,1610602281186576.5,1610602281194667.0
337,neg_img_67_2.png,1610602281194667.0,1610602281202757.2
338,neg_img_67_3.png,1610602281202757.2,1610602281210847.8
339,neg_img_67_4.png,1610602281210847.8,1610602281218938.0
340,neg_img_68_0.png,1610602281218938.0,1610602281227028.2
341,neg_img_68_1.png,1610602281227028.2,1610602281235118.8
342,neg_img_68_2.png,1610602281235118.8,1610602281243209.0
343,neg_img_68_3.png,1610602281243209.0,1610602281251299.5
344,neg_img_68_4.png,1610602281251299.5,1610602281259389.8
345,neg_img_69_0.png,1610602281259389.8,1610602281267480.0
346,neg_img_69_1.png,1610602281267480.0,1610602281275570.5
347,neg_img_69_2.png,1610602281275570.5,1610602281283660.8
348,neg_img_69_3.png,1610602281283660.8,1610602281291751.2
349,neg_img_69_4.png,1610602281291751.2,1610602281299841.5
350,neg_img_70_0.png,1610602281299841.5,1610602281307931.8
351,neg_img_70_1.png,1610602281307931.8,1610602281316022.2
352,neg_img_70_2.png,1610602281316022.2,1610602281324112.5
353,neg_img_70_3.png,1610602281324112.5,1610602281332203.0
354,neg_img_70_4.png,1610602281332203.0,1610602281340293.2
355,neg_img_71_0.png,1610602281340293.2,1610602281348383.5
356,neg_img_71_1.png,1610602281348383.5,1610602281356474.0
357,neg_img_71_2.png,1610602281356474.0,1610602281364564.2
358,neg_img_71_3.png,1610602281364564.2,1610602281372654.8
359,neg_img_71_4.png,1610602281372654.8,1610602281380745.0
360,neg_img_72_0.png,1610602281380745.0,1610602281388835.2
361,neg_img_72_1.png,1610602281388835.2,1610602281396925.8
362,neg_img_72_2.png,1610602281396925.8,1610602281405016.0
363,neg_img_72_3.png,1610602281405016.0,1610602281413106.5
364,neg_img_72_4.png,1610602281413106.5,1610602281421196.8
365,neg_img_73_0.png,1610602281421196.8,1610602281429287.0
366,neg_img_73_1.png,1610602281429287.0,1610602281437377.5
367,neg_img_73_2.png,1610602281437377.5,1610602281445467.8
368,neg_img_73_3.png,1610602281445467.8,1610602281453558.2
369,neg_img_73_4.png,1610602281453558.2,1610602281461648.5
370,neg_img_74_0.png,1610602281461648.5,1610602281469738.8
371,neg_img_74_1.png,1610602281469738.8,1610602281477829.2
372,neg_img_74_2.png,1610602281477829.2,1610602281485919.5
373,neg_img_74_3.png,1610602281485919.5,1610602281494010.0
374,neg_img_74_4.png,1610602281494010.0,1610602281502100.2
375,neg_img_75_0.png,1610602281502100.2,1610602281510190.5
376,neg_img_75_1.png,1610602281510190.5,1610602281518281.0
377,neg_img_75_2.png,1610602281518281.0,1610602281526371.2
378,neg_img_75_3.png,1610602281526371.2,1610602281534461.8
379,neg_img_75_4.png,1610602281534461.8,1610602281542552.0
380,neg_img_76_0.png,1610602281542552.0,1610602281550642.2
381,neg_img_76_1.png,1610602281550642.2,1610602281558732.8
382,neg_img_76_2.png,1610602281558732.8,1610602281566823.0
383,neg_img_76_3.png,1610602281566823.0,1610602281574913.5
384,neg_img_76_4.png,1610602281574913.5,1610602281583003.8
385,neg_img_77_0.png,1610602281583003.8,1610602281591094.0
386,neg_img_77_1.png,1610602281591094.0,1610602281599184.5
387,neg_img_77_2.png,1610602281599184.5,1610602281607274.8
388,neg_img_77_3.png,1610602281607274.8,1610602281615365.2
389,neg_img_77_4.png,1610602281615365.2,1610602281623455.5
390,neg_img_78_0.png,1610602281623455.5,1610602281631545.8
391,neg_img_78_1.png,1610602281631545.8,1610602281639636.2
392,neg_img_78_2.png,1610602281639636.2,1610602281647726.5
393,neg_img_78_3.png,1610602281647726.5,1610602281655817.0
394,neg_img_78_4.png,1610602281655817.0,1610602281663907.2
395,neg_img_79_0.png,1610602281663907.2,1610602281671997.5
396,neg_img_79_1.png,1610602281671997.5,1610602281680088.0
397,neg_img_79_2.png,1610602281680088.0,1610602281688178.2
398,neg_img_79_3.png,1610602281688178.2,1610602281696268.8
399,neg_img_79_4.png,1610602281696268.8,1610602281704359.0
400,neg_img_80_0.png,1610602281704359.0,1610602281712449.2
401,neg_img_80_1.png,1610602281712449.2,1610602281720539.8
402,neg_img_80_2.png,1610602281720539.8,1610602281728630.0
403,neg_img_80_3.png,1610602281728630.0,1610602281736720.5
404,neg_img_80_4.png,1610602281736720.5,1610602281744810.8
405,neg_img_81_0.png,1610602281744810.8,1610602281752901.0
406,neg_img_81_1.png,1610602281752901.0,1610602281760991.5
407,neg_img_81_2.png,1610602281760991.5,1610602281769081.8
408,neg_img_81_3.png,1610602281769081.8,1610602281777172.2
409,neg_img_81_4.png,1610602281777172.2,1610602281785262.5
410,neg_img_82_0.png,1610602281785262.5,1610602281793352.8
411,neg_img_82_1.png,1610602281793352.8,1610602281801443.2
412,neg_img_82_2.png,1610602281801443.2,1610602281809533.5
413,neg_img_82_3.png,1610602281809533.5,1610602281817624.0
414,neg_img_82_4.png,1610602281817624.0,1610602281825714.2
415,neg_img_83_0.png,1610602281825714.2,1610602281833804.5
416,neg_img_83_1.png,1610602281833804.5,1610602281841895.0
417,neg_img_83_2.png,1610602281841895.0,1610602281849985.2
418,neg_img_83_3.png,1610602281849985.2,1610602281858075.8
419,neg_img_83_4.png,1610602281858075.8,1610602281866166.0
420,neg_img_84_0.png,1610602281866166.0,1610602281874256.2
421,neg_img_84_1.png,1610602281874256.2,1610602281882346.8
422,neg_img_84_2.png,1610602281882346.8,1610602281890437.0
423,neg_img_84_3.png,1610602281890437.0,1610602281898527.5
424,neg_img_84_4.png,1610602281898527.5,1610602281906617.8
425,neg_img_85_0.png,1610602281906617.8,1610602281914708.0
426,neg_img_85_1.png,1610602281914708.0,1610602281922798.5
427,neg_img_85_2.png,1610602281922798.5,1610602281930888.8
428,neg_img_85_3.png,1610602281930888.8,1610602281938979.2
429,neg_img_85_4.png,1610602281938979.2,1610602281947069.5
430,neg_img_86_0.png,1610602281947069.5,1610602281955159.8
431,neg_img_86_1.png,1610602281955159.8,1610602281963250.2
432,neg_img_86_2.png,1610602281963250.2,1610602281971340.5
433,neg_img_86_3.png,1610602281971340.5,1610602281979431.0
434,neg_img_86_4.png,1610602281979431.0,1610602281987521.2
435,neg_img_87_0.png,1610602281987521.2,1610602281995611.5
436,neg_img_87_1.png,1610602281995611.5,1610602282003702.0
437,neg_img_87_2.png,1610602282003702.0,1610602282011792.2
438,neg_img_87_3.png,1610602282011792.2,1610602282019882.8
439,neg_img_87_4.png,1610602282019882.8,1610602282027973.0
440,neg_img_88_0.png,1610602282027973.0,1610602282036063.2
441,neg_img_88_1.png,1610602282036063.2,1610602282044153.8
442,neg_img_88_2.png,1610602282044153.8,1610602282052244.0
443,neg_img_88_3.png,1610602282052244.0,1610602282060334.5
444,neg_img_88_4.png,1610602282060334.5,1610602282068424.8
445,neg_img_89_0.png,1610602282068424.8,1610602282076515.0
446,neg_img_89_1.png,1610602282076515.0,1610602282084605.5
447,neg_img_89_2.png,1610602282084605.5,1610602282092695.8
448,neg_img_89_3.png,1610602282092695.8,1610602282100786.2
449,neg_img_89_4.png,1610602282100786.2,1610602282108876.5
